id,target
99589,0.8843883
51885,0.88205326
27874,0.90797985
85503,0.908058
88735,0.91271925
97208,0.9067863
92744,0.91435677
57117,0.917006
982,0.8416901
38262,0.88586485
49613,0.89198625
53270,0.9151396
18904,0.91515815
99408,0.91719353
38167,0.8592882
102849,0.6916006
64985,0.9065451
4836,0.7824909
47056,0.9121606
96739,0.916799
78120,0.91510797
60709,0.90093356
57561,0.91485417
73061,0.87985915
34301,0.9132991
64896,0.8865567
36952,0.8869494
2038,0.90297693
22385,0.91695243
89869,0.82108504
110635,0.90462154
62118,0.82711315
6402,0.9169063
37233,0.9110743
61967,0.9131699
55610,0.90348995
62927,0.77404565
7089,0.9062826
98365,0.8144251
37637,0.9133213
23192,0.87901115
18782,0.628589
28572,0.6512791
47699,0.8480201
76082,0.9149795
31123,0.8721243
12977,0.9124983
83475,0.8991785
11061,0.90740836
109310,0.9170695
83805,0.71869797
71926,0.89027244
34346,0.9131336
424,0.8862473
41472,0.9029832
24085,0.9134602
79058,0.91660947
28575,0.7270316
1371,0.91170216
106917,0.88609105
13173,0.9168564
78313,0.9029711
30863,0.8923274
35047,0.91335076
15031,0.9165581
74335,0.9168504
94144,0.6444899
105219,0.81413794
17200,0.8485612
95751,0.9171827
4446,0.9090786
92585,0.9017875
74923,0.91753453
55814,0.8980149
22532,0.89895266
42201,0.887852
30926,0.9172461
96756,0.9097318
58666,0.9005192
65149,0.9170288
64798,0.9165096
69594,0.89404577
46762,0.9170288
57640,0.90451944
23766,0.8197336
90833,0.9158729
64629,0.8516167
76335,0.91629565
2052,0.89285827
108364,0.91575223
98528,0.8929519
95987,0.9074422
12704,0.88199896
89124,0.79247624
55042,0.9121434
42876,0.69630355
55131,0.9166894
81563,0.9040301
42577,0.89878196
94691,0.856655
24257,0.8419243
32913,0.88993394
78855,0.91716385
106650,0.9166462
77403,0.8418861
22116,0.80678797
74446,0.91687876
31816,0.89897066
46528,0.90057874
70679,0.63769144
29593,0.85504144
91637,0.87668705
108995,0.90514296
102474,0.91439056
31753,0.7206328
107955,0.91346526
5065,0.35569677
36070,0.9107613
42925,0.91646326
30957,0.79509777
26842,0.9115055
68884,0.8866078
113953,0.9161189
15814,0.9175852
102144,0.91611737
65370,0.91780144
94094,0.9177951
15686,0.89827293
23814,0.9138247
88030,0.8021294
43122,0.91753453
89867,0.75258017
35251,0.908816
63622,0.8364276
5208,0.893276
73924,0.89879066
27254,0.8871056
87978,0.9055379
31048,0.76555884
49114,0.91325474
15269,0.91305155
22404,0.6418029
53162,0.9102726
38623,0.72622466
55195,0.84083617
62810,0.9024179
61310,0.88817805
39070,0.8946879
65747,0.88252735
34046,0.9166894
91411,0.9177583
61950,0.85451746
93174,0.9126039
26822,0.86988705
96158,0.9132921
46755,0.8901687
11518,0.91086733
12478,0.91683006
35791,0.77308947
104625,0.82946575
84024,0.91780144
59859,0.91780144
80838,0.9175937
57051,0.9158889
40218,0.8830582
40483,0.9101883
41900,0.89007455
35126,0.8995754
827,0.906585
36531,0.9152214
38996,0.7903133
45017,0.9149823
11124,0.8960159
24211,0.9169795
73521,0.9147972
60876,0.81247187
80658,0.8860661
102045,0.89307594
53235,0.75847894
73017,0.91780144
59221,0.84113723
54008,0.60652894
113241,0.8035854
30624,0.907728
50470,0.89417434
13798,0.7317049
27315,0.8697489
110839,0.8628638
21336,0.91780144
32696,0.8092967
85498,0.90505373
53294,0.8964982
49227,0.91780144
72298,0.91515815
45909,0.91780144
20132,0.9097097
35772,0.90942687
4141,0.8391964
50051,0.9130066
46170,0.8457314
41352,0.85477424
16729,0.6645555
91950,0.90748423
40827,0.89666176
86019,0.8371075
28657,0.89236796
13921,0.9132918
56786,0.8665484
71708,0.8771943
100762,0.89892596
103542,0.8381492
98016,0.8889193
43794,0.9177294
18623,0.8976271
17462,0.47510555
14546,0.89191836
92613,0.89294964
90793,0.90541327
8500,0.90760034
8729,0.91447586
35341,0.9168063
89162,0.913711
97677,0.9134629
45744,0.9170736
49272,0.8920307
34013,0.5745536
99343,0.8129806
24661,0.9045221
79220,0.91780144
45730,0.83501863
64706,0.88638186
7848,0.88708305
41092,0.91780144
49020,0.8060255
107416,0.91704893
71665,0.9159877
107368,0.8881196
56654,0.9168229
13659,0.91693366
43173,0.9010833
78649,0.896313
24999,0.8524599
18862,0.9095001
55906,0.88670397
58526,0.8881984
98328,0.861096
5313,0.8971829
68347,0.9151396
42562,0.8888028
21842,0.915731
81613,0.36930093
71658,0.8917818
39893,0.77325636
110708,0.8966729
76197,0.6183077
91712,0.88543403
26840,0.9161995
40702,0.87847954
726,0.7940888
78363,0.8792457
43541,0.90066004
53558,0.84884876
104754,0.75449604
98301,0.9135309
63515,0.80314887
30836,0.91780144
6607,0.41445598
37442,0.8515628
69560,0.90376186
73220,0.8253527
64394,0.91612226
100018,0.9068608
30324,0.8475749
84317,0.8972944
83056,0.9169871
51202,0.89015406
58348,0.91678417
28955,0.8380579
21767,0.915731
39921,0.8959815
102075,0.8730393
10414,0.8322851
110783,0.91321474
105971,0.9152946
73048,0.88611305
14377,0.91687876
68560,0.9168932
70949,0.9076167
81874,0.89352
45802,0.91372603
98313,0.9158163
104113,0.89862204
42724,0.9177951
110864,0.9137795
16907,0.8652248
31428,0.68200964
38442,0.91780144
13237,0.90716517
8639,0.8634857
93462,0.87153244
61213,0.75420046
51043,0.863921
23780,0.8674635
11612,0.8901012
3664,0.9177583
9489,0.913138
27909,0.8973952
110854,0.8561027
97168,0.91656095
51556,0.9117143
98071,0.916799
17290,0.75164944
11435,0.9127396
70354,0.8980082
73857,0.8987026
77542,0.86972934
100368,0.85309505
83757,0.90104437
42899,0.90548944
39187,0.91773736
48830,0.901761
109479,0.9066445
84870,0.5058271
7539,0.91297203
84766,0.89868325
84030,0.9050989
22064,0.822654
106003,0.9148586
113710,0.86072063
75607,0.8645487
70192,0.8968464
67471,0.8026444
38912,0.9154247
3373,0.90207577
104447,0.8988259
1962,0.81990075
79887,0.9145346
105710,0.90331846
89211,0.89251876
33760,0.8875686
16146,0.9135526
67539,0.9040998
87258,0.85473126
113317,0.9167556
5890,0.9138327
56708,0.91306275
27880,0.91761804
14084,0.91096705
55705,0.8974351
12440,0.8664264
70470,0.5132784
67297,0.8490504
106653,0.85105556
42183,0.89182687
94541,0.91022587
66211,0.903536
42463,0.8470333
50968,0.9016333
23684,0.7400251
9294,0.9006962
111477,0.91353774
2965,0.8915137
70338,0.85127
47809,0.892743
51865,0.7428527
33166,0.9134964
17612,0.88544214
52667,0.88790506
90389,0.88842034
26238,0.9167108
37843,0.9166406
87950,0.83800554
103729,0.91773736
103140,0.91278744
103002,0.81445247
94444,0.8766253
92198,0.8280485
26385,0.913711
25640,0.7213792
74503,0.9165885
67106,0.90883464
80859,0.770137
94183,0.8375028
62525,0.8870858
7836,0.89167243
108767,0.90441304
49609,0.82701606
110112,0.88861996
51678,0.91780144
11406,0.9169641
82693,0.88209456
107358,0.9169588
22608,0.9169466
71265,0.9153338
77230,0.90106374
26401,0.6745184
24345,0.48026916
39206,0.37027335
39047,0.9012504
97028,0.914636
34370,0.9125283
38030,0.90263706
45516,0.89516926
36928,0.91780144
99019,0.91780144
41367,0.85342026
17060,0.8885185
60697,0.91723377
11134,0.88669217
323,0.9143213
49028,0.9158991
26482,0.91672784
12635,0.91022825
74062,0.9004599
88360,0.91780144
111642,0.8189711
40104,0.91683006
53986,0.91780144
59946,0.89214873
44461,0.88078135
23223,0.72173375
9714,0.90912664
25333,0.91704893
11596,0.9003376
84455,0.90758663
77873,0.91010606
100456,0.9027004
106476,0.911781
109608,0.9140813
80712,0.90599316
79128,0.9094219
96597,0.9165616
30765,0.8968872
55318,0.8005701
83387,0.91454667
111251,0.89625263
42956,0.915872
72673,0.75064164
18756,0.8676349
11313,0.9032201
19015,0.9165624
78165,0.6379385
19805,0.90364397
84610,0.9159174
100049,0.9170288
14086,0.9171139
112957,0.9169507
85723,0.90883374
53009,0.90848434
93652,0.8109265
29748,0.87428755
540,0.8454318
13096,0.9143202
59889,0.8992274
53280,0.8362976
15950,0.91722715
59329,0.9155789
32892,0.90510154
63882,0.9156104
27111,0.8808284
58654,0.8999134
15114,0.8876816
32375,0.9169871
57913,0.91780144
67421,0.912033
57077,0.9127348
16797,0.83478856
3302,0.8039313
110366,0.908868
32524,0.8972645
7967,0.91478086
38576,0.91512066
27392,0.88368595
18458,0.88579816
20918,0.9175937
21571,0.8923681
83838,0.91494066
23933,0.8640085
103924,0.67732495
36130,0.9162544
18769,0.89652073
34939,0.903901
66985,0.87351614
33642,0.912049
48898,0.89446425
68284,0.7226513
9134,0.86919206
113547,0.8453908
44150,0.8175787
59046,0.8520848
29501,0.85695523
39667,0.7664436
58177,0.7259517
111128,0.8755873
9116,0.747457
65693,0.9002785
29874,0.9139307
1247,0.7593239
27415,0.91191745
22743,0.91780144
19763,0.8824902
66075,0.69744015
106922,0.88493943
15434,0.85051376
22427,0.8912106
16306,0.9165766
100258,0.89943725
31555,0.90749216
88519,0.9170886
25706,0.51721233
27918,0.8716777
66695,0.91562355
81774,0.91780144
60093,0.9160129
96371,0.9147625
17042,0.79869705
30615,0.90994525
96835,0.91752195
42924,0.9155748
109977,0.6464402
28388,0.912059
83882,0.682739
113795,0.6674791
22695,0.90312445
3246,0.9025619
64875,0.79741
72497,0.91099
53287,0.9116576
71654,0.91761804
2623,0.9109046
29452,0.9043047
70267,0.8167639
2657,0.9080251
31909,0.9119058
3004,0.9174444
95439,0.91761804
12087,0.8942432
23915,0.9166406
13830,0.91683006
110887,0.9174485
595,0.4588294
25400,0.8310881
59113,0.91347647
109329,0.90844095
14003,0.64399606
113098,0.7411259
49376,0.916866
102927,0.89114934
78533,0.9034892
276,0.8962849
60147,0.91510135
18293,0.72081184
95366,0.9030986
100727,0.8379604
19891,0.90010834
111467,0.91370714
102804,0.91753453
14299,0.83193344
51554,0.88006485
29989,0.8705656
42415,0.87721896
75533,0.91328293
9933,0.6959487
31792,0.91656095
77066,0.9016256
98311,0.57796705
105273,0.90654546
59354,0.8514236
96616,0.56990445
72585,0.9034519
36578,0.8913607
66739,0.91780144
26404,0.8573494
82789,0.9168642
96858,0.7693265
61981,0.88154244
97849,0.901187
21744,0.91212493
5122,0.9079951
74371,0.91780144
109550,0.9117952
94834,0.9016748
90853,0.8993507
99293,0.9152893
70899,0.90763503
71472,0.9157884
60262,0.9075396
51370,0.8513082
37953,0.89796627
43052,0.90664726
108466,0.9175852
19756,0.25534037
103678,0.89940524
59411,0.9085107
56796,0.4755587
94537,0.88242877
71750,0.9046509
76168,0.8360176
30276,0.91780144
89463,0.83025396
54444,0.9134161
61023,0.9169029
18835,0.8456631
71099,0.9137791
53887,0.9155832
78593,0.86031306
74950,0.9078129
623,0.7591392
58296,0.9152137
4465,0.89643484
24226,0.9149073
21054,0.9091582
113817,0.91780144
56264,0.9031077
38794,0.9127394
15554,0.913711
109649,0.8519865
14171,0.9156121
41688,0.87905616
33770,0.8959363
98794,0.8579818
85242,0.915913
41321,0.91753453
21516,0.8272408
109785,0.90799177
46497,0.90380174
12887,0.9159768
23642,0.9136569
2294,0.9103766
111302,0.8754042
42406,0.9119539
84232,0.9175937
26269,0.9136569
17717,0.91302073
21881,0.41775727
627,0.91761804
28010,0.8237634
5144,0.890788
68690,0.91482455
14509,0.85756457
66079,0.8459427
68442,0.7623784
18134,0.9170752
80192,0.91426796
79854,0.913711
74650,0.91780144
53490,0.88498855
92369,0.90888286
113548,0.9149863
51092,0.80819714
100075,0.91712326
23789,0.91273314
17271,0.90535396
100616,0.5774623
49860,0.8970999
55747,0.8612665
100875,0.89766186
101248,0.6994504
110541,0.89791256
44191,0.9154034
31636,0.90499043
81770,0.91753453
24810,0.8939244
106799,0.90011114
19286,0.91773736
56703,0.91227555
62520,0.9146554
88359,0.9049792
40747,0.90155554
14792,0.9062975
24436,0.9175852
86819,0.91329974
55439,0.84953356
67176,0.8480233
68890,0.3645611
52635,0.8036266
89487,0.32971692
41702,0.91309863
42910,0.91408396
47027,0.91156274
29894,0.91722715
86814,0.892835
93496,0.91647893
78398,0.8823824
81274,0.8988877
70238,0.91533184
65025,0.9080013
98852,0.9143133
54708,0.87651455
89291,0.915673
74614,0.90451014
76617,0.9039094
6759,0.70051354
80981,0.66099685
4967,0.915867
94247,0.91682816
87382,0.91753453
66868,0.91667044
93688,0.87373245
95876,0.84809
97516,0.8560551
71755,0.91552246
103922,0.9125078
76485,0.9177583
91006,0.8908673
38607,0.90386367
93200,0.91566145
69159,0.91309476
79627,0.91552806
87907,0.9125888
22320,0.9136143
91182,0.8370608
56599,0.9099371
38265,0.9135695
77651,0.9158984
50142,0.9168185
10325,0.8609895
97867,0.91753453
45877,0.91356957
71502,0.9073005
77062,0.91712546
99685,0.8886625
28871,0.5974723
107726,0.91683006
105865,0.9094463
65695,0.8646752
29667,0.9158289
45849,0.91753453
100698,0.8928418
44637,0.90584964
99203,0.91687876
16579,0.8926265
24632,0.9091443
103419,0.7933114
33269,0.84403515
31285,0.91707945
102492,0.89454633
92044,0.91415596
44705,0.913711
34927,0.74986637
19342,0.6706395
50180,0.9173134
50987,0.91655207
55429,0.91667044
28309,0.9169903
79858,0.91165924
39050,0.91458064
86703,0.8937962
45836,0.86482245
2740,0.9168504
18171,0.9060509
96779,0.91390115
7376,0.83229584
45693,0.91780144
7128,0.8810974
2885,0.90714896
113926,0.9170392
88116,0.9156458
45625,0.9177583
28994,0.91780144
33241,0.91272736
101472,0.8634888
89640,0.9034424
82815,0.9156733
6268,0.9155994
35655,0.36358958
86067,0.9158295
8904,0.8913496
3122,0.91292256
40383,0.7778907
46573,0.9019264
13268,0.6744058
41858,0.90250945
7220,0.907541
36205,0.77697796
31698,0.8262443
97421,0.89603156
83711,0.8990268
30673,0.85740054
74916,0.91780144
104297,0.87494785
77795,0.9176889
30930,0.86881644
40080,0.87067556
62919,0.89023244
19818,0.7561025
60043,0.8157827
19219,0.8902019
2163,0.8900966
98263,0.913711
3784,0.91780144
7579,0.58899665
25367,0.91780144
79786,0.82203513
39726,0.9174137
20806,0.9170288
68073,0.8024201
19648,0.67234063
17891,0.8922184
16106,0.91780144
85618,0.91780144
17786,0.90620995
91429,0.85951346
113305,0.9002797
7854,0.8426969
73088,0.8568398
1836,0.89023226
85138,0.89839154
69240,0.9172103
101415,0.89542365
103215,0.78200716
91055,0.82502943
12904,0.40711683
15562,0.91780144
85847,0.89546484
37553,0.90866005
36189,0.9087647
52943,0.9021508
55612,0.8395023
99788,0.82933146
85841,0.59297746
109643,0.8446425
22356,0.8565727
68488,0.91683006
104027,0.8877483
63047,0.91069794
13486,0.60298777
16214,0.66230845
56915,0.9175937
56435,0.7557875
10528,0.80449057
31832,0.90578175
27200,0.9153747
94552,0.9158549
107421,0.42015386
84839,0.9161973
53707,0.9154827
30851,0.9152104
29831,0.712432
68061,0.49466524
38538,0.9025423
25636,0.85636026
19537,0.8658618
108306,0.78744817
3638,0.83741575
104349,0.9155457
53595,0.91181535
52079,0.7809688
44527,0.91442764
59279,0.7861951
30368,0.88931227
55973,0.91753453
98177,0.85499626
86203,0.8972541
867,0.88039666
75038,0.8346822
17321,0.88313967
27872,0.913711
24010,0.90644956
62012,0.9138327
46066,0.8234499
2773,0.8018886
90611,0.6213086
1076,0.913711
111440,0.9033798
67268,0.91573364
70161,0.91162896
57042,0.8976502
52557,0.9143508
30372,0.85730135
83010,0.9012768
79764,0.91176105
16096,0.91646504
64828,0.90294427
82944,0.91563725
98728,0.9004461
40175,0.91352
17103,0.9172181
110409,0.86711526
97478,0.9036892
67465,0.88604283
83783,0.91469055
92011,0.91780144
108664,0.8990524
56822,0.8840975
48647,0.82104224
54426,0.91645145
12836,0.84293336
50449,0.82909876
8374,0.9129659
48601,0.9073404
79115,0.8908777
64637,0.91281676
100182,0.9083936
7858,0.9147909
86978,0.91780144
92932,0.85983634
42379,0.9101313
32790,0.698623
85044,0.84209514
61513,0.8672329
36039,0.9125681
34533,0.8527226
27434,0.91224277
101178,0.6500642
106608,0.9170392
76216,0.7504491
33098,0.9175852
83518,0.91339254
26864,0.90373206
82688,0.8084594
5610,0.8275248
97764,0.8282245
39758,0.913781
83310,0.56164044
87323,0.9097383
73267,0.81825006
29494,0.63828456
29724,0.9176942
89564,0.9147878
105783,0.9040768
19559,0.85396886
97057,0.90392184
44231,0.91458803
107442,0.83011997
112433,0.91753453
87627,0.9167946
100090,0.8918438
55707,0.90358007
110511,0.8530713
78660,0.91531825
59622,0.88111955
44205,0.72569644
80697,0.91443145
105198,0.91325593
56539,0.9116972
73160,0.7844094
99829,0.91697544
58627,0.9088431
7970,0.90036315
45030,0.825643
10894,0.9083764
35370,0.8581165
47551,0.850515
31426,0.8059725
20610,0.9146738
27605,0.9134955
61195,0.91691214
20766,0.827564
19239,0.91780144
51572,0.9148771
61114,0.68272257
8494,0.8966354
19011,0.9144383
26994,0.89271045
104097,0.913581
101935,0.9079372
60720,0.7813345
100007,0.8734594
968,0.9085084
69165,0.88952154
11739,0.91728157
107267,0.91421396
12830,0.90489984
94916,0.91696775
102493,0.9154222
103113,0.893612
7202,0.91780144
86380,0.8985569
55923,0.8241289
63343,0.891671
102214,0.9008831
86666,0.91482455
56445,0.82266486
103737,0.89860684
21524,0.91722715
55244,0.9045871
36199,0.8231411
10562,0.9165842
68219,0.38888755
72775,0.8306306
1249,0.91371137
90258,0.9152393
37916,0.9167209
78094,0.89356625
90009,0.91207826
71672,0.9149797
50964,0.90886337
89683,0.9176248
6840,0.9137931
52689,0.91755366
30782,0.9149877
86345,0.72869074
10117,0.83482254
73983,0.91780144
59604,0.917383
24846,0.91198534
10945,0.9038879
25189,0.7936333
98468,0.9049308
112036,0.8117511
34554,0.9170699
62197,0.8347715
4603,0.9116411
24672,0.90116537
98922,0.9004076
1505,0.9060887
88952,0.44034386
46412,0.8678906
25658,0.9112968
97117,0.91687876
35027,0.91780144
189,0.891204
18331,0.7367982
25617,0.9057402
13809,0.9164708
34112,0.88276225
61163,0.910345
85282,0.91427565
25526,0.8982352
100057,0.897121
101077,0.87622184
59676,0.9137577
78675,0.88612473
63560,0.90982586
109193,0.5876257
65267,0.9042579
63400,0.91753453
46084,0.90023535
82654,0.8870014
32178,0.9033593
27186,0.9059561
93438,0.91335076
3179,0.8674414
106913,0.8612294
67038,0.9165176
108909,0.88458604
93786,0.86728674
48678,0.8896391
28667,0.90476114
45028,0.9152452
63522,0.76604426
38396,0.91780144
76251,0.8920296
111991,0.91445833
72825,0.87608474
100550,0.8924778
69125,0.9177583
72974,0.85132974
87755,0.8888069
71146,0.91780144
92434,0.90756357
50412,0.91667044
52520,0.9160136
41168,0.9121591
5498,0.91666514
108128,0.9016116
99538,0.84666616
33452,0.91780144
22000,0.8684828
91940,0.91683006
111407,0.8849807
7939,0.91034997
17031,0.8882936
54036,0.8984822
45845,0.91772777
9984,0.8669039
59805,0.8630675
18984,0.89107543
59147,0.9016411
98216,0.85804015
78717,0.9176949
24752,0.8279736
59630,0.9170392
54527,0.87955076
87289,0.9010825
7008,0.9160534
60090,0.86007047
51907,0.91459095
54654,0.8922595
109824,0.89891875
27969,0.8573924
67618,0.9165665
75936,0.88325673
48638,0.8807064
43120,0.87267923
76337,0.84290093
37410,0.82252467
79302,0.9043976
42649,0.9167558
64199,0.91271347
88013,0.91518533
95684,0.89843965
14757,0.9097929
91739,0.79273146
97751,0.9139367
50031,0.90987796
21147,0.9176248
114053,0.5346041
10934,0.9010893
52971,0.6191881
96692,0.9175937
103548,0.9155574
63185,0.9136099
12754,0.8887762
53775,0.91722715
79795,0.91722304
20164,0.9064672
107908,0.89433336
38545,0.9174424
28854,0.8335627
76440,0.91638607
14593,0.9176261
47120,0.8612839
13591,0.89963174
49235,0.81688535
8832,0.8256322
52838,0.9153602
48464,0.91773736
49345,0.8961016
54524,0.786103
89910,0.91683006
4000,0.91461664
113699,0.912205
40637,0.909206
48225,0.80247754
55658,0.9167704
50637,0.8566163
77667,0.9110367
98420,0.9008647
98267,0.91753453
13326,0.90327513
5769,0.91264373
4934,0.450729
42936,0.9150179
43061,0.9001225
86573,0.80321854
99733,0.8964614
85453,0.9085826
104393,0.9167946
68406,0.78647304
23146,0.8470379
76111,0.91530275
70617,0.89132386
63776,0.7355411
87794,0.89340127
112031,0.91478634
77420,0.87897354
108454,0.8943139
111656,0.87578565
11171,0.27755404
2525,0.7541052
21162,0.8959554
54933,0.8603418
2016,0.8894707
42737,0.895291
97034,0.9134004
100009,0.9134787
38428,0.9177951
61734,0.8822915
85991,0.91737336
81094,0.91224337
31873,0.9166894
23247,0.9168504
105388,0.916798
97110,0.90504825
8368,0.7793025
73987,0.8992099
100328,0.86803675
70480,0.8991832
92412,0.9167405
99132,0.63644785
13793,0.90795773
16551,0.91194826
55953,0.9132277
6843,0.91687876
25742,0.85132307
107921,0.8376786
112216,0.91780144
68125,0.9175937
84479,0.9088471
107566,0.91780144
24079,0.9135144
87653,0.9019261
96834,0.9143235
81248,0.9068924
79458,0.91753453
37288,0.9159484
67475,0.5814404
95336,0.91780144
54213,0.9166988
19028,0.42862308
37041,0.8988934
40018,0.8676483
70901,0.9157466
63648,0.8383242
49143,0.81708795
105804,0.8269534
52191,0.91719896
82452,0.90327835
60425,0.9158388
59366,0.9160516
113668,0.85265774
101156,0.9175937
41304,0.9147088
36921,0.905005
98179,0.7621257
40461,0.9018446
61265,0.91477185
42988,0.89383703
10232,0.9164686
44295,0.85163844
11172,0.82907605
2659,0.902604
31985,0.87887347
6065,0.8593153
19828,0.91710246
60221,0.91343254
79137,0.89083904
5568,0.6615952
69693,0.77501285
61871,0.9146842
63512,0.9168017
88908,0.8734274
16347,0.91780144
17718,0.91716456
3165,0.9108948
74315,0.9175852
3859,0.8902096
74135,0.9167327
27911,0.91371506
31085,0.89037836
37138,0.848719
43738,0.7854765
36272,0.8923663
27271,0.91509277
53371,0.91399324
66195,0.9163245
4981,0.9167652
92037,0.79105526
109440,0.8557429
105947,0.9103295
38200,0.9092731
35104,0.9155766
3808,0.91017866
48805,0.9097857
3255,0.901614
66301,0.91038376
51690,0.9171827
2001,0.91780144
4600,0.88388556
110974,0.8748783
26022,0.91034627
36918,0.91642016
17405,0.74358773
35088,0.8141047
48072,0.8885117
54339,0.912229
67003,0.87635255
24468,0.9100764
59392,0.90879285
60673,0.76908004
18412,0.86926776
15458,0.66759115
2509,0.91666186
27182,0.9134629
76907,0.69147706
67511,0.7618688
53545,0.9133076
51149,0.8416656
24437,0.84146786
102499,0.9114533
51673,0.89783615
2449,0.8455071
80856,0.8710001
43821,0.9169871
34456,0.91011024
92410,0.7264338
90143,0.91616714
38224,0.84763473
75747,0.87798274
82434,0.8959528
45174,0.9072786
86088,0.9138856
76465,0.79573554
111765,0.79211015
23118,0.9164008
10870,0.9168932
20658,0.8411723
110356,0.85419106
69519,0.9176942
39971,0.38655612
9887,0.9162647
92224,0.6643796
41090,0.9123574
101356,0.9068386
102343,0.9147142
42129,0.9065182
91351,0.8190663
46500,0.8121116
108829,0.6529547
70895,0.9079377
46127,0.89666706
25889,0.9170301
32090,0.8667195
71515,0.914507
5633,0.91637343
74350,0.8703934
64593,0.758315
61298,0.88387
88331,0.88004273
71444,0.90137
37971,0.7052469
7830,0.83832175
70757,0.87674284
537,0.8880688
46659,0.9067671
104446,0.45984367
49915,0.8885325
27983,0.89975035
82501,0.89733374
44836,0.9155445
43929,0.83483595
69687,0.91454744
41152,0.91753453
94753,0.9147566
93297,0.91780144
96827,0.9144625
54938,0.9119316
99830,0.8828655
46964,0.89102024
15793,0.86010367
27832,0.90283173
65642,0.8991117
35826,0.89504427
56943,0.89834076
103493,0.89438105
28456,0.86532557
76282,0.8860576
90758,0.9147193
27476,0.6806632
5849,0.8578014
96729,0.9018896
83670,0.90784925
84394,0.7052063
13340,0.916303
26424,0.9006136
71639,0.9167923
81688,0.91470546
104410,0.80480236
65944,0.91687876
33131,0.9082607
83563,0.6134224
5137,0.8855027
101655,0.9153444
8183,0.9153613
62049,0.89761364
112965,0.8044951
68056,0.9138694
25360,0.89651775
10833,0.8050534
84431,0.8425058
8965,0.9133866
61156,0.91645545
18925,0.91420054
14259,0.48204228
29099,0.9065532
100901,0.89659667
5917,0.79514825
100565,0.90660053
107674,0.9148571
82348,0.83560497
72690,0.9072354
15410,0.8641601
110202,0.87219757
23422,0.91522896
23598,0.9029102
58419,0.8501776
48564,0.8796992
87639,0.8272958
38572,0.9168423
107940,0.91777444
22148,0.79617983
57540,0.91024584
27188,0.9028346
43942,0.91678756
10605,0.51235014
91119,0.91609734
97582,0.90117884
66223,0.8966756
100889,0.9165459
21218,0.7967223
48867,0.4539637
1068,0.8769946
46899,0.9164235
110246,0.51933485
108512,0.85451555
85754,0.66786516
38787,0.7347519
54301,0.91490465
102868,0.9017757
75063,0.91753453
13603,0.90250915
3374,0.9052892
31583,0.9106855
35614,0.9152381
24148,0.9176693
58641,0.8447182
89005,0.9108828
13335,0.90923536
37835,0.84620214
85440,0.91448694
95447,0.89370763
61518,0.9092502
22062,0.91342616
79389,0.9146624
38965,0.73885864
96219,0.91631716
19740,0.8300959
34127,0.91780144
48649,0.8091904
48007,0.84861475
113492,0.9012408
66557,0.9157762
104299,0.88063383
69285,0.9163095
50345,0.9135884
23990,0.9055985
99472,0.8934039
95918,0.9113642
96067,0.9176949
78807,0.9047389
60335,0.81153136
104640,0.9137146
50232,0.9102069
77068,0.9166647
83978,0.913803
41749,0.83013177
102155,0.7783354
63722,0.8510081
67372,0.9162272
98453,0.8976271
73297,0.82412916
71448,0.9044796
70574,0.8778263
57376,0.89540195
82375,0.91719896
27105,0.90016687
86935,0.8602362
97803,0.91458404
113604,0.91701865
112708,0.8873124
112030,0.9073216
35019,0.91683006
78636,0.91780144
65261,0.9098801
39845,0.9151396
51429,0.9112475
108915,0.7431522
82012,0.91720146
43479,0.7004279
54564,0.8933635
49663,0.9035685
2349,0.8411224
27161,0.9142485
12419,0.83668983
36417,0.91012526
6321,0.8693412
104888,0.91067183
37921,0.89426404
109267,0.91701865
51931,0.7902535
8515,0.84637046
46206,0.9102057
57797,0.91780144
23413,0.9175937
15346,0.9158991
8621,0.915583
91508,0.8965146
11394,0.9105864
68013,0.9153224
8803,0.8595382
32111,0.8054386
74452,0.89371395
3635,0.82031405
60580,0.9029026
2388,0.9167964
111323,0.9035513
1769,0.8991354
28602,0.756564
51500,0.91503567
80075,0.91113615
54284,0.89264923
81334,0.90418327
51320,0.843447
105081,0.913199
99349,0.91687876
78077,0.61793613
4400,0.8628953
69213,0.8182554
54715,0.9084038
3137,0.8356044
35217,0.831364
106968,0.7961474
52655,0.91530824
86785,0.8915889
40528,0.89965606
96826,0.8312947
4534,0.60688365
13039,0.8061987
77033,0.85551894
105442,0.88602656
96327,0.9025437
82439,0.9127054
20417,0.9110989
106352,0.91773736
13110,0.9097286
20502,0.8090881
1875,0.91548336
92549,0.90855193
66500,0.89475214
87340,0.861196
18864,0.9040372
68495,0.89896035
79367,0.9175937
86403,0.8979804
62251,0.91724014
79224,0.88340825
61926,0.8358444
52549,0.9036279
894,0.88994265
86231,0.89218026
66615,0.89738464
10866,0.85628533
70613,0.40939787
106184,0.8848445
16576,0.9105876
94746,0.3940668
108151,0.91441965
68693,0.91501105
97345,0.8941015
101878,0.91772777
5400,0.883933
40420,0.9137786
99641,0.63334423
100715,0.8409466
3866,0.9061543
112233,0.9082814
93485,0.70300895
103744,0.91780144
101603,0.68350774
19339,0.87501067
44668,0.9159177
77603,0.8897656
47592,0.9052754
111202,0.8824179
80748,0.91676855
87121,0.80573076
48245,0.9116043
81899,0.9074629
77686,0.90246254
11268,0.88171756
44151,0.35573506
45250,0.7513729
15201,0.80353314
4991,0.91780144
